None,0.0,90.0
2,47,110.0
2,47,150.0
5,27,210.0
18,47,270.0
18,47,360.0
18,47,380.0
18,61,450.0
18,61,520.0
18,61,570.0
18,61,600.0
18,61,690.0
18,61,750.0
18,61,780.0
18,61,810.0
18,61,890.0
18,61,920.0
18,61,960.0
18,61,1010.0
18,61,1080.0
18,61,1170.0
18,61,1230.0
18,61,1250.0
18,61,1300.0
