None,0.0,20.0
8,16,30.0
8,16,120.0
8,16,180.0
1,17,200.0
1,17,220.0
1,17,280.0
1,17,310.0
1,17,320.0
1,17,340.0
1,17,420.0
12,62,450.0
12,62,540.0
10,89,590.0
10,89,600.0
10,89,640.0
10,89,700.0
