None,0.0,40.0
0,0.0,100.0
10,51,150.0
10,51,180.0
10,51,210.0
10,51,260.0
10,51,350.0
10,51,420.0
10,51,470.0
10,51,490.0
10,51,580.0
10,51,660.0
10,51,690.0
10,51,710.0
10,51,750.0
10,51,830.0
10,51,900.0
