None,0.0,20.0
7,12,40.0
7,12,130.0
7,83,140.0
7,83,220.0
7,83,290.0
7,83,310.0
7,83,340.0
7,83,430.0
7,83,440.0
7,83,520.0
7,83,530.0
7,83,580.0
7,83,650.0
7,83,710.0
7,83,720.0
7,83,780.0
7,83,830.0
7,83,910.0
7,83,990.0
7,83,1030.0
7,83,1100.0
7,83,1120.0
7,83,1170.0
7,83,1200.0
