None,0.0,30.0
12,1,40.0
12,1,60.0
12,1,70.0
12,1,120.0
12,1,150.0
12,1,170.0
12,1,210.0
12,1,300.0
12,68,390.0
12,68,400.0
12,68,480.0
12,68,500.0
