None,0.0,40.0
0,0.0,80.0
11,33,140.0
11,33,160.0
11,33,170.0
11,33,190.0
11,33,250.0
11,33,290.0
11,33,380.0
14,89,470.0
8,87,540.0
8,87,560.0
8,87,640.0
8,87,700.0
