None,0.0,30.0
0,0.0,90.0
0,0.0,110.0
0,0.0,200.0
9,23,250.0
9,23,340.0
9,23,390.0
9,23,450.0
9,23,480.0
19,12,530.0
19,12,580.0
19,12,630.0
4,49,710.0
12,73,720.0
12,73,800.0
12,73,860.0
12,73,920.0
12,73,980.0
12,73,1000.0
