None,0.0,60.0
0,0.0,80.0
0,0.0,170.0
3,88,250.0
1,69,270.0
1,69,360.0
1,69,440.0
1,132,450.0
1,132,520.0
1,132,530.0
1,132,580.0
1,132,660.0
1,132,730.0
1,132,780.0
1,132,830.0
1,132,910.0
1,132,920.0
1,132,960.0
1,132,990.0
1,132,1050.0
1,132,1100.0
