None,0.0,20.0
0,0.0,80.0
15,54,100.0
15,54,110.0
15,54,190.0
15,54,230.0
15,54,290.0
15,54,340.0
15,54,430.0
9,79,470.0
9,79,500.0
9,79,530.0
9,79,540.0
9,79,620.0
9,79,670.0
9,79,730.0
9,79,740.0
9,79,800.0
