None,0.0,20.0
0,0.0,60.0
0,0.0,90.0
0,0.0,180.0
0,0.0,260.0
11,60,300.0
11,60,340.0
11,60,410.0
11,60,420.0
11,60,510.0
11,60,560.0
11,60,650.0
11,60,670.0
11,60,750.0
11,60,780.0
11,60,840.0
11,60,910.0
11,60,920.0
11,60,930.0
11,60,1010.0
11,60,1060.0
11,60,1100.0
