None,0.0,10.0
0,0.0,40.0
19,19,100.0
19,19,180.0
4,55,190.0
4,55,280.0
4,117,340.0
4,117,400.0
18,82,450.0
18,82,490.0
18,82,550.0
18,82,560.0
18,82,650.0
18,82,730.0
18,82,770.0
18,82,840.0
18,82,890.0
18,82,910.0
18,82,960.0
18,82,1010.0
18,82,1050.0
18,82,1100.0
