None,0.0,70.0
8,8,160.0
8,8,230.0
15,58,310.0
15,58,330.0
15,58,420.0
15,58,450.0
15,58,530.0
15,58,620.0
15,58,680.0
15,58,760.0
15,58,810.0
13,36,880.0
13,36,960.0
11,68,1010.0
11,68,1060.0
11,115,1120.0
11,115,1200.0
