None,0.0,20.0
7,0.0,80.0
7,39,100.0
7,39,110.0
7,39,150.0
7,39,210.0
7,39,220.0
7,39,240.0
7,39,330.0
7,39,410.0
7,39,480.0
7,39,490.0
7,39,560.0
7,39,600.0
7,39,670.0
7,39,720.0
7,39,730.0
7,39,780.0
7,39,800.0
