None,0.0,20.0
7,0.0,80.0
7,55,140.0
7,55,150.0
7,55,190.0
7,55,260.0
7,55,280.0
7,55,310.0
7,55,380.0
7,55,460.0
7,55,540.0
7,55,610.0
7,55,660.0
7,55,710.0
7,55,760.0
7,55,830.0
7,55,880.0
7,55,960.0
7,55,990.0
7,55,1020.0
7,55,1040.0
7,55,1060.0
7,55,1140.0
7,55,1200.0
7,55,1250.0
7,55,1300.0
